text_clean;polarity
menurut saya ini kesalahan dari pihak aksi damai palestina juga soalnya mereka tinggal di daerah rawan konflik tidak dimitigasi ada nya aksi tandingan;negative
bukan itu kontek nya mas;neutral
salah satu bahaya nyata kalau memandang konflik israel palestina dari agamamokootoo;negative
bwt saudara kami nasrani di bitung ingat konflik palestina ini tentang penjajahan dan kemanusiaan bukan tentang agama kami umat islam di sumatera dan jawa selalu menghargai saudara kami yang beda agama;positive
ya emg kristen identik sama israel;negative
dengan konflik israel  palestina akhir iniperlahan terbuka serta terlihat  mana hitam mana putih yang tadinya abufitrayasri;negative
mas husni;neutral
kyk gini pasti disangkut²in sama agama sih;negative
justru memahami sejarah yang akurat seperti di atas 👆 bikin saya mampu bersikap obyektif dalam konflik israelpalestina  btw membuka pikiran yang kmu maksud gimana ikutan benci kaum yahudi pengen negara israel lenyap  pemerintah kita pun dukung solusi damai dua negaramangerogusman;negative
wah aksi bela palestina itu berpotensi menyulut konflik ini harus dihentikan  yang takut konflik nyamperin bawa pedang  logika yang kerenirakinokubo;negative
konflik palestina yang terjadi saat ini semoga bisa menyadarkan umat islam akan pentingnya persatuan umat islam sedunia   radixwp;positive
waspadai juga para provokator yang memanfaatkan konflik terbaru palestinaisrael ini untuk kepentingan yang berbeda;negative
ini akibat melihat konflik palestina sebagai konflik agama  fasis kristen bertemu fasis muslim cocokmalissasle;positive
konflik israel dan palestina itu konflik agamapartaisocmed;neutral
padahal konflik palestina israel itu bukan konflik agama kenapa sih warga inidwynvc;negative
kadang sedih juga lihat fans israelpalestina yang kamu hantam di tanah air ini;negative
bahkan saudi saja melarang mengibarkan bendera palestina kenapa pemerintah ri seolah menutup mata membiarkan pengibaran bendera selain bendera merah putih dan bersikap seolah condong ke salah satu pihak dalam konflik;negative
sekali lagi kami ingatkan;negative
di daerah bekas konflik agama sperti di ambon;negative
susah juga kalau mau bilang konflik palestinaisrael bukan masalah agama karena tanah palestina menyangkut  agama samawi banyaknya pro kontra di indonesia justru karena frame of reference agama yang dukung dan kontra semua karena agama fanatisme terjadi juga karena kaitan agamapartaisocmed;negative
sebab kita bisa melihat konflik di afrika;neutral
jihad fii sabilillah adalah solusi atas konflik palestina bukan gencatan senjata;positive
pembunuhan masal anak palestina streaming live on tv;neutral
jangan menghubungkan kkb dengan konflik palestina israel gerakan papua merdeka kkb itu lahir karena ketidakpuasan warga papua terhadap pemerintah indonesia yang tidak adil dalam pembangunan papua juga merasa terjajah;negative
kata dosen saya;neutral
tentang palestinaisrael sejak replace kami sudah sudah ingatkan isu ini sudah diseret jauh dari isu kemanusiaan menjadi konflik agama meskipun karenanya kami di bully oleh akun avkor tapi kami tetap teguh benar saja;negative
jelas sekali;neutral
sudah  tahun israel menjajah palestina smkn hari kekejaman mereka kaum zionis makin menjadi;negative
konflik palestina itu bukan sekadar konflik agama;positive
pada goblok memang konflik palestina israel tidak urusannya dengan kita bukan urusan kitamalissasle;negative
setuju seharusnya konflik palestina itu menjadi konflik kemanusiaan bukan agamaalwindara;positive
jadi konflik horizontal gini;neutral
ku kira hanya israel amp  palestina yang punya konflik;neutral
saat ini situasi yang berkaitan dengan konflik antara palestina dan israel telah mempengaruhi banyak orang di seluruh dunia kami di gmki ingin mengingatkan kepada semua pihak untuk tidak terprovokasi;negative
adi yaiyalah;positive
 wah  wah kamu paling  tahu soal israel palestina karena bolak balek di israel yang sedang terjadi konflik sudah jelas di palestina yang kena jajah;negative
kalau pada gamau ngakuin konflik israelpalestina selama ini dipolitisasi dengan konteks agama;negative
serius nanya hasil ngumpul di jalan deklarasi umat islam bela palestina apa ya bang  saya sendiri bingung kalau aktivitas galang dana kemanusiaan palestina oke lah biasa saya juga jadi panitia  sama kalau bukan konflik agama kenapa kek umat islam doang yang bela palestina tidak jugagodeye;positive
polri betul;neutral
laksono mirisnya konflik isrealpalestina;negative
yang merasa ini bukan soal narasi agama  cari teman mu yang kristen;negative
bisa dilihat juga podcast ust felix siauw sama dari richard lee intinya bahwa konflik israel palestina juga ada unsur agama nyakarina;negative
konflik israel palestina bisa dilihat dari berbagai sisi;neutral
tanya ke rakyat palestina amp  hamas saja minini konflik agama atau bukan tanah palestina itu ngga lepas dari nubuah agama tentang akhir zaman  tanya ke setanyahu minursweetheartts;neutral
dejavu aneh sangat hari gini masih ada orang yang ketinggalan berita tentang negara barat;negative
itulah ndan bodoh sekali orang yang melihat ini sebagai konflik agama di palestina umat islam;positive
kota bitung jangan bawa konflik israel palestina ke indonesia indonesia harus tetap aman dan damai 👇;negative
orang ini masih anggap palestina israel konflik agama mau laskar kristus kek laskar pelangi kek mohon pake otak dan perbanyak baca  mau bela israel kaya apapun kalau kamu kulit nya “berwarna”  terus ke sana tuh situ bakal diludahin dan dirasisin tidak usah tolol dahayatsucii;negative
jadi reminder penting mematikan sekali kalau palestinaisrael disikapi sebagai konflik agama saja;negative
yang konflik israel palestina yang bunuhbunuhan sesama indonesiayudhawijayak;neutral
ini yang saya khawatirkan ktk pemerintah ikutan bersuara mengerahkan masa tentang palestina atau israel;negative
makanya saya tetap konsisten mengingatkan semua untuk belajar sejarah masuknya zionis ke tanah palestina;negative
dari mana asalnya konflik ini bukan unsur agama zionis datang ke tanah palestina atas dasar tanah perjanjian dalam kitab mereka bukankah itu unsur agamamasveel;negative
laksono dalam yahudi ada banyak aliran  zionise itu salah satu paham politik amp  keagamaan sekaligus   meskipun bukan konflik agama;negative
kalau ngomongin iman kadang suka lupa kalau korban dari yang katanya bangsa terpilih itu ada palestinian christian juga dan mereka itu ada   salah kaprah yang sering terjadi adalah pemahaman bahwa yang terjadi di palestina hanya sebatas konflik agama padahal jauh lebih kompleksxeniahitam;negative
tulisan kek gini yang buat masalah makin runyam  sebarkan fakta bahwa konflik israelpalestina bukan konflik agama  sebarkan fakta sejarah masuknya kaum zionis ke tanah palestina  kalau belum kerjakan ini;negative
yang ribut palestina sama israel;negative
wajar saja konflik di daerah yang pemahaman agamanya rendah umat kristen protestan kebanyakan tidak memahami secara benar persoalan israel palestina mereka terlanjur didoktrin oleh para pendeta mereka tentang israel sebagai tanah yang dijanjikan allahjenry;negative
laksono bang;neutral
ini mereka aslinya gblok sdm rendah;negative
kalau dari pengamatan saya;positive
kaya  nya ya min warga indo sendiri masih banyak yang berfikir kalau palestina israel itu konflik agamayooriyoo;negative
ingat wooiiiini bukan tentang agama konflik di palestina vs israel masalah politik dan kemanusiaantamerlane;negative
kalau bukan konflik agama knp mayoritas yang bela palestina umat islam dan yang bela israel pasti non islamjekgeraldine;positive
boleh saja dukung mendukung beda kubu tapi saling memprovokasi bisa memindahkan konflik dari tanah palestina ke sulawesi utara  bitung dulu adalah salah satu kota penampungan pengungsi konflik ambon;positive
alonely kata siapa;neutral
sedangkan palestina boleh karena di konflik ini palestina tidak ada track record sebagai penjajah  makanya tidak ada larangan karena tidak melanggar konstitusi uudheyo;positive
copot kapolres bitung  kenapa biarkan ada demo tandingan wkt ada demo bela palestina  hrsnya intel sudah  tahu lah;negative
ya;positive
keberpihakan pemerintah dengan landasan agama bisa memicu konflik horisontal dinegerinya sendiri yaitu konflik israel palestina ini seharusnya pemerintah mampu menjaga suasana kebatinan rakyatnya yang plural ini kita ini negara kepulauan sangat riskan pemisahanzpolitcon;negative
semoga permasalahan ini segara selsai;negative
kaum penyembah cap tikus pasti akan membela israhell;negative
kenapa tidak terima sakit hati kenapa orang arab diem saja soal palestina mereka lebih dekat dengan daerah konflik;negative
laksono tidak setuju banyak kepentingan di konflik palestina  israel lihat saja sejarahnya pendirian negara israel di tanah palestina pun salah satunya atas dasar agamabambangadiyusw;negative
mkny disingapur dilarang ngibarin bendera palestina maupun israel karena rawan konflikjack;negative
kurang setuju konflik di sana itu ada banyak kepentingan salah satunya agama bahkan pendirian negara israel di tanah palestina pun atas dasar agamahasandanakum;negative
kaget juga sama yang baru melek peduli palestina tapi tidak  tahu kalau sebelum  oktober perempuan dan anak anak juga sering dibunuhin mereka tipis tipis rasa kemanusiaannya lihat konflik genosida saja harus diukur dulu seberapa besar serangannyaerumianti;positive
jujur saya tidak paham dengan isi pikiran beberapa masyarakat di indonesia;negative
yang saya khawatirkan itu sentimen israel dan palestina dibawa ke konflik horizontal semoga baikbaik saja worldtalk;negative
polri segera tindak lanjuti sebelum konflik meluaspalestina  israel bukan perang antar agama tapi perang melawan prnjajahan yang tidak berkesudahan randomworldwar;negative
begitu di makassar lagi ada demo palestina begitu bertepatan sama ormas warlok di sana nonis begitu gimana ceritanya;negative
solusi konflik palestina  🔎 𝙿𝙾𝚁𝚃𝙰𝙻 𝙳𝙰𝙺𝚆𝙰𝙷 𝙺𝙰𝙼𝙸          🔘 𝚈𝚄𝙺 𝙶𝙰𝙱𝚄𝙽𝙶;positive
cuman ngasih  tahu;negative
mengapa bitung sulut terjadi konflik pro palestina vs pro israel akun  ungkap pola adu domba intelijen hitam untuk kepentingan korporasi negara lain;negative
tolong aparat segera menangkap para perusuh ini sebelum konflik makin meluas  masalah palestina ini bukan sekedar masalah agama;negative
lira  polri  kelihatan sekali pembelaannya kepada israel;negative
laksono konflik agama bg;negative
indonesia negara damai;neutral
orang goblog selalu ada saya simpati dengan palestina;positive
aidafadilah mohon maapkan kegoblokan mereka;negative
mohon maapkan kegoblokan mereka;negative
makanya ngak usah ikut urusan palestina israelpalestina karena konflik mrk rumit duanya melanggar kemanusiaanwhoknows;negative
yang konflik israelpalestina  malah indonesia sebangsa setanah air perang bunuhbunuhan chaoswhoknows;negative
israel  palestina bukan konflik etnis atau agama demikian juga di bitung sulut  bahkan warga yahudi di israel atau kristen di eropa banyak yang menolak zionisme  sebaliknya;negative
dubes palestina sebut gencatan senjata israelhamas belum cukup untuk selesaikan konflik;negative
alonely maaf bos;neutral
fitnah masif mulai disebar nih;negative
jangan memindah perang palestina israel ke negeri kita konflik di bitung;negative
konflik di manado;neutral
dari surat mereka yang beredar sptnya mereka tidak tahu replace konflik palestinaisrael;positive
saya jamin mereka tidak ngerti konteks dan linimasa konflik israel  palestinakangmasuno;negative
beberapa negara yang paling pro palestina  urutannya   irlandia  pemicunya imigran protes imigran  indonesia  pemicunya agama konflik agama  next begitu  malaysia  squidytacles;negative
pada  united nations ajukan usulan partisi wilayah israel amp  palestina  israel terima usul tsb;negative
isback dari antara para pendukung atau yang kontra mslh konflik palestina dari seluruh dunia;positive
yang protes buntut dari kejadian ini dan akan menjadi api penyulut kerusuhan yang lebih besar;negative
rt x;neutral
konflik palestina  israel berpotensi menumbuhkan sel teroris di indonesia menjelang pilpres   jangan ops nya sudah dimulaiakbaradii;positive
anekdot zionis  hidung datar memang real adanya yaallah jangan sampe konflik israhell palestina justru menimbulkan perang saudaranotlovedbyany;negative
ini konflik konyolabsurd sangat lha ngapain darah kita mendidih;negative
tujuan mereka sepertinya juga berharap terjadi konflik sehingga akan membuat persepsi umat agama selain islam berpikir kalau islam ini agama radikal   saya yakin ini ada hubungannya dengan rakyat indonesia yang vokal dukung palestinadnay;negative
ini salah kaprah ada anggapan konflik israelpalestina sebagai konflik agama islam vs yahudiislam vs kristen bukan salah besar anggapan itu ini soal penjajahan israel thd palestina  pembelaan kita thd palestina  adalah karena konstitusi ri tidak mau ada penjajahan di atas dunia inimulyantini;negative
