text_clean;polarity
ketua umum pbnu gus yahya menyampaikan keprihatinannya dan kekecewaannya thd bentrokan massa aksi bela palestina dengan ormas di kota bitung sultra pada sabtu   gus yahya memahami bhw isu konflik israel palestina ini sangat sensitif amp  memicu emosi masyarakat indonesia;negative
kita tidak memoermasalahkan yahudi  israel yang sudah hidup di tanah palestina  tp yang menjadi persoalan konflik adalah ketika orang yahudi israel yang sebelumnya sudah hidup di beberapa negara kemudian ke tanah palestina lalu setelah besar ingin membentuk negara di tanah palestina yang sudah damai;positive
agoenk  ku  tanya ke kamu konflik  palestina itu apa  lalu zionis israel itu melakukan apa ke jalur gaza;negative
bahkan menurutnya konflik palestina dan israel kerap dihubungkan dengan sentimensentimen keagamaan dari berbagai kelompok yang berbeda;negative
warga palestina sabar menunggu giliran di pompa bensin ketika pasokan bahan bakar baru didatangkan setelah  hari konflik palestinaisrael di gaza;positive
sebenarnya bukan agamanya yang menuntut mereka menjadi pro israel min tapi kebencian mereka terhadap agama islam karena di gaza yang banyak diekpos cenderung konflik islam dan yahudi nya;negative
konflik di tanah palestina dengan israel yang telah berlangsung puluhan tahun itu semakin memanas sejak  oktober  lalu;negative
harus cepat damai si atau gencatan senjata pengaruhnya kalau tegang terus menyebabkan konflik sosial masyarakat saling gontokgontokan bela palestina sama israel;negative
pada  tentara idf berpaspor israel dan prancis gilad shalit diculik pejuang palestina yang berhasil menyusup lewat terowongan setelah itu terowongan semakin memainkan peran penting dalam konflik palestinaisrael termasuk dalam perang   dan yang terbaru tahun ini;negative
dan video beredar luas di media sosial ini menunjukkan bahwa as tidak hanya memberikan dukungan politik dan diplomatik kepada israel tetapi juga secara aktif terlibat dalam operasi militer di wilayah konflik;positive
kalau pemerintah tidak membubarkan laskar israil ini maka akan rawan konflik nih pemerintah harus ambil sikap tegas membubarkan ormas israel ini;negative
konflik israel  hamaspalestina indonesia mau pilpres  dampaknya demo save palestina dan kerusuhan bitung pray for indonesia tuhan berkati indonesia agar tetap terjaga damai persatuan dan kesatuan;negative
paling ngga mereka yang sangat nkri setidaknya ikut bersuara agar konflik mereda kan setiap moment mereka pasti bunyi  apa mrk tidak ingin jika diketahui ada element pendukung ganjar yang pro israel;negative
ketum pbnu yahya cholil staquf minta konflik di palestina antara israel dan hamas jangan digiring pada isu pertentangan agama sebab berbahaya;negative
kalau soal kurikulum kurikulum mereka khususnya sejak zaman netanyahu itu emg bermasalah bat banyak penyensoran soal konflik dan pengaburan sejarah bahkan pernah disinggung sama haaretz media israel yang posisi politiknya lebih leftwing;negative
situasi terkini yerusalem dampak konflik israelpalestina;neutral
bibelll fyi israel ini sudah nangkepin warga palestina jauh sebelum konflik  oktober kalau lo  tahu sih wisdengan alasan yang yah gajelas;neutral
memilih untuk fokus pada perjuangan melawan penjajah israel daripada terlibat dalam konflik internal palestina semoga gencatan senjata ini dapat membawa kedamaian dan keadilan bagi rakyat palestina;negative
nkri  orang kristen  banyak yang dukung palestine orang yahudi di israel sendiri pun ada yang mendukung palestina dan dipenjara oleh pemerintah israel sendiri di indonesia konflik ini ditunganggi dimanfaatkan pihak tertentu cirinya dengan membuat narasi menjelekan agama;negative
syahadat massal  melihat ketabahan dan keyakinan rakyat palestina atas pertolongan allah dalam perjuangan di konflik palestina israel banyak menimbulkan rasa keingintahuan masyarakat eropa tentang islam  dan mereka berbondong bondong untuk pindah keyakinan;positive
kalau benar parah ini sudah paling bener rakyat indonesia kurangi kepeduliannya memihak palestina maupun israel dan berpikir lebih kritis  sayangnya banyak yang cara berpikirnya sudah  ga jelas luar biasa gara konflik di timteng;negative
pejabat pbb mengatakan israel menguasai hampir seluruh wilayah tapi barat selama konflik terjadi;negative
laskar manguni itu kumpulan manusia yang kurang literasi akibatnya tidak mengerti dimana posisi umat nasrani dalam konflik palestinaisrael dan tidak mampu membedakan antara konflik agama dan perjuangan melawan hegemoni penjajah zionis terhadap palestina;negative
nkri  jangan pake agama kristen untuk mengkonter pendukung israel akun supporter israel ini bearafiliasi sama politik tertentu ada bbrp penumpang gelap yang menunggangi konflik israel palestina kadrun cebong kamu pasti  tahu kel mana ini dua kel yang sama buruknya;negative
tetapi kami muslim poso sadar ini propaganda dari amerika israel dan  ingris untuk membuat konflik agama di indonesiadi karenakan di ntb dan ambon mereka gagal tetapi poso mereka mengalami perlawanan;negative
apa buktinya  bullshit   stiap ada eskalasi konflik israel  palestina pasti diikuti demo² yang nonsense pdhal di saat yang sama telah amp  sedang terjd konflik masalah humanity yang sama bahkan lebih parah  apakah jiwa palestina jauh lebih berharga dari ribuanjutaan jiwa lain;negative
bimo kunci rusaknya perjuangan diplomasi dari faksi fatah selama ini  adalah gatotnya camp david  lalu karena faksi fatah sendiri sama seperti yasser arafat pada tahun terakhir berkuasa sk cuek dalam diplomasi dengan internasional terkait israel serta  banyak konflik internal yang parah busuknya;negative
presiden jokowi menanggapi konflik palestinaisrael yang memakan belasan ribu korban jiwa dari kelompok masyarakat sipil menurut jokowi tragedi kemanusiaan di palestina tidak bisa ditolerir sedikitpun;negative
rasanya selepas indonesia thailand akan jadi next negara terkagum dengan pmx  selepas pm thailand minta pmx bantu rakyat mereka berjaya dikeluarkan dari konflik perang israelpalestine;negative
sudah cukup jadi pakar konflik israel palestine saatnya jadi pakar kompetisi memasak;negative
adalah sebuah merek es krim yang berasal dari amerika serikat meskipun tidak ada keterkaitan langsung antara baskin robbins dengan isu politik seperti konflik israelpalestina namun sebagai konsumen penting bagi kita;positive
kok tidak demo arab saudi bang berdasarkan data jumlah orang yaman yang dibantai arab saudi dalam satu dekade ini lebih banyak lho dari jumlah korban konflik israel palestina tidak pernah tuh ada demo berjuta juta di kedubes arab saudi atau mungkin pada takut kualat kali ya bang;negative
serangkaian pertanyaan konflik israelpalestina yang bikin kepala pusing;negative
avraham prihatin dengan seabrek thread edukasi mengenai konflik israelpalestina di xtwitter masih belum cukup ternyata penumpang gelap selalu ada mas;negative
tinggal diam dan akan terus mendukung palestina dalam melawan agresi israel solidaritas internasional sangat penting untuk mengakhiri konflik ini;negative
konflik palestina  israel kembali memanas pada replace oktober   menurut laporan military balance  dari international institute for strategic studies kekuatan militer dua kubu ini sangat timpang  bagaimana letak ketimpangan tersebut simak infografik berikut;negative
firdausacho  mereka orang yang menentang dan berlawanan pandangan dengan negara indonesia trkait konflik palestina dan teroris israel adalah para pelaku makar dan teroris di negri ini tdak kan ada tempat aman bagi mereka di indonesia krena mereka musuh negara dan rakyat;negative
sudahlah silakahkan mau dukung palestina  israel tapi ya jangan dibawa sampai berantem dan saling bunuh konflik dari luar jangan dibawa ke dalam negeri siapapun kalian kalau sudah sampai konflik yang rugi kita sendiri bangsa indonesia;negative
ada video seru cek sekarang juga  akar permasalahan konflik israelpalestina itu adalah penjajahan zionis israil terhadap palestina itu yang harus disadari oleh yahudi  hidung datar;negative
jsp  sudahlah silakahkan mau dukung palestina  israel tapi ya jangan dibawa sampai berantem dan saling bunuh konflik dari luar jangan dibawa ke dalam negeri siapapun kalian kalau sudah sampai konflik yang rugi kita sendiri bangsa indonesia;negative
konflik palestinisrael kumpulan ketiga tahanan bebas;negative
siapapun yang bertentangan pandangan dengan pemerintah terkait konflik palestina amp  teroris israel adalah bentuk makarterorispemberontakan trhadap negara tangkap adili hukum mati;negative
bertambah lagi bukti tidak netral aph dalam menyelesaikan konflik horizontal jelas ormas membawa bendera israel saat bentrok sabtu lalu dan memajang bintang daud sebagai simbol yahudi di spanduk kantor dpp mereka;negative
konflik ini adalah  pupuk yang bagus bagi ekstrimis baik di pihak palestina  dan israel waspada bagi orang islam jangan terjebak dengan hti apalagi isis  agama yang dipimpin manusia biasa tidak berhak mengklaim sebagai pemimpin umat islam se dunia;positive
itulah ketika masy akar rumput di cekoki pengajaran sesat dan keliru tentang sejarah suatu bangsa tanpa nalar dan logika akal yang cukuo membabibuta membela neg zionis israel  konflik yang ada di gaza mau dipindah ke bitung memerangi saudara sebangsa  bodoh dan tolol;negative
dari mcdonald’s hingga starbucks begini nasib bisnis yang mendukung israel di tengah konflik gaza   jfid – gerakan boikot terhadap produk makanan dan minuman yang mendukung israel telah menjadi fokus utama dalam kesadaran global akan konflik palestinai…;negative
kenyamanan gimanatepi barat saja msih ada gejolak mengenai pemukiman israel jugaya sebenarnya timor leste atau palestina itu bisa hanya saja mata uangnya masih melemah belum stabil apalagi masih terkena konflik orang yang masih mengandalkan negara lain ya tidak bisa dianggap tll;neutral
tweeps dunia menyambut baik pembebasan sandera baik dari pihak israel maupun hamas sementara indonesia mengundang myanmar untuk mencari solusi konflik simak infonya di sini;negative
gsp terus sangkutin padahal mah emang acaranya rasis sudah dari lama konflik hamasisrael saja baru bulan oktober;neutral
saewad calon presiden stop komen konflik palestina tidak usah pro ke salah satu negara ingat pendukung israel juga banyak di indonesia;negative
…adanya konflik israel dan palestina sebab bagi para pengungsi yang mencari tempat ke eropa pasti akan melewati yunani   sumber bpmi setwapres;negative
perdamaian dunia dan memberikan dukungan untuk percepatan penyelesaian konflik di israel dan palestina  hal ini disampaikan di hotel grande bretagne athena yunani rabu  pemerintah yunani juga terkena dampaknya dari…;negative
gsp netizen indonesia mendadak rasis sejak konflik hamas vs israel muncul ke permukaan kosakata ghirah agama yang mendasarinya;negative
🚨israel membantai tanpa pandang bulu🚨  🚨 pernyataan  pbb kerugian yang belum pernah terjadi di gaza 🚨   pbb melaporkan kerugian besar dalam konflik gaza    pekerja pbb telah terbunuh sejak  oktober   sebuah rekor yang tragis ini adalah periode paling mematikan bagi;negative
palestina hanya mempertahankan tanah dan rumahnya dari penjajah israel yang menjadikan ini konflik agama;negative
satu dari sekian banyak hal yang mungkin bisa jadi refleksi kita dari konflik palestina israel ini adalah belajar sejarah itu penting huuuh supaya tidak ahistoris;neutral
mau tidak dibilang konflik agama tapi mereka yang belain israel semua alesannya karena agama  kalau tidak karena mereka menganggap israel bangsa pilihan tuhan ya sesimpel kebencian mereka terhadap agama islam yang dianggap membela palestina;negative
memang iya zionis sudah masuk indonesia sinagoge di manado buzzer zionis yang dibayar israel beredar banyak di internet kenapa konflik agama sering terjadi sekarang karena peran zionis  hidung datar itu sebelumnya islam dan kristen rukun;negative
kalau pemerintah medsostelevisi swasta salah mengerti tentang konflik israel  hamas akan melahirkan kerusuhan di masyarakat nkri     mofa indonesia tvonenews cnn indonesia manado sulawesi dpr ri mui pbnu;negative
innalillahi saya inna ilaihi rojiunkalo ini terkait perbedaan wacana tentang konflik palestina israel maka ini sudah masuk tahap fasis antidemokrasikalo dibiarkan akan menjadi perusak negara konstitusi dan demokrasi polisi harus bertindak meluruskan kembali kaum ini;negative
dan saya paling eneg kalau ada yang bilang konflik israel amp  palestina itu adalah murni konflik politik  kalau murni konflik politik atau sebatas konflik kemanusiaan israel tidak akan pernah bawa tanah yang dijanjikan dalam propagandanya melawan palestina;negative
serangkaian pertanyaan konflik israelpalestina yang bikin kepala pusing    editor  jabar ekspres  yusuf sidiq      genocide;negative
sama dengan muslim indonesia diajari pertama soal konflik israel vs palestina ya dari lensa agama bukan dari kasus pendudukan tanah amp  kemanusiaan  been saying this for years tapi ya dasar sudah terkotak susah diajak melihat dengan lensa lain baik muslim atau kristen indonesia;positive
