text_clean,text_preprocessed,polarity_score,polarity
teroris hamas dikejar habisan di jauh sana konflik palestina bangkitkan sel tidur teroris sudah pada beringas rusuh di negeri sendiri  provokasi mancing massa,"['teroris', 'hamas', 'kejar', 'habis', 'konflik', 'palestina', 'bangkit', 'sel', 'tidur', 'teroris', 'beringas', 'rusuh', 'negeri', 'provokasi', 'mancing', 'massa']",-13,negative
laskar manguni itu kumpulan manusia yang kurang literasi akibatnya tidak mengerti dimana posisi umat nasrani dalam konflik palestinaisrael dan tidak mampu membedakan antara konflik agama dan perjuangan melawan hegemoni penjajah zionis terhadap palestinaww,"['laskar', 'mangun', 'kumpul', 'manusia', 'literasi', 'akibat', 'erti', 'mana', 'posisi', 'umat', 'nasrani', 'konflik', 'palestinaisrael', 'beda', 'konflik', 'agama', 'juang', 'lawan', 'hegemoni', 'jajah', 'zionis', 'palestinaww']",-16,negative
nkri  jangan pake agama kristen untuk mengkonter pendukung israel,"['nkri', 'pake', 'agama', 'kristen', 'konter', 'dukung', 'israel']",-4,negative
apa buktinya  bullshit   stiap ada eskalasi konflik israel  palestina,"['bukti', 'bullshit', 'stiap', 'eskalasi', 'konflik', 'israel', 'palestina']",-3,negative
presiden jokowi menanggapi konflik palestinaisrael yang memakan belasan ribu korban jiwa dari kelompok masyarakat sipil menurut jokowi,"['presiden', 'jokowi', 'tanggap', 'konflik', 'palestinaisrael', 'makan', 'bas', 'ribu', 'korban', 'jiwa', 'kelompok', 'masyarakat', 'sipil', 'jokowi']",-7,negative
adalah sebuah merek es krim yang berasal dari amerika serikat meskipun tidak ada keterkaitan langsung antara baskin robbins dengan isu politik seperti konflik israelpalestina,"['merek', 'es', 'krim', 'asal', 'amerika', 'serikat', 'kait', 'langsung', 'baskin', 'robbins', 'isu', 'politik', 'konflik', 'israelpalestina']",3,positive
kok tidak demo arab saudi bang berdasarkan data jumlah orang yaman yang dibantai arab saudi dalam satu dekade ini lebih banyak lho dari jumlah korban konflik israel palestina tidak pernah tuh ada demo berjuta juta di kedubes arab saudi atau mungkin pada takut kualat kali ya bangerakinimedia,"['demo', 'arab', 'saudi', 'bang', 'dasar', 'data', 'orang', 'yaman', 'bantai', 'arab', 'saudi', 'dekade', 'lho', 'korban', 'konflik', 'israel', 'palestina', 'tuh', 'demo', 'juta', 'juta', 'dubes', 'arab', 'saudi', 'takut', 'kualat', 'kali', 'ya', 'bangerakinimedia']",-18,negative
serangkaian pertanyaan konflik israelpalestina yang bikin kepala pusing           rsikumbang,"['rangkai', 'konflik', 'israelpalestina', 'bikin', 'kepala', 'pusing', 'rsikumbang']",-8,negative
membahas konflik palestinamaafkanbapak,"['bahas', 'konflik', 'palestinamaafkanbapak']",2,positive
avraham prihatin dengan seabrek thread edukasi mengenai konflik israelpalestina di xtwitter masih belum cukup ternyata penumpang gelap selalu ada masradarjabarid,"['avraham', 'prihatin', 'abrek', 'thread', 'edukasi', 'konflik', 'israelpalestina', 'xtwitter', 'tumpang', 'gelap', 'masradarjabarid']",-7,negative
tinggal diam dan akan terus mendukung palestina dalam melawan agresi israel solidaritas internasional sangat penting untuk mengakhiri konflik iniestananto,"['tinggal', 'diam', 'dukung', 'palestina', 'lawan', 'agresi', 'israel', 'solidaritas', 'internasional', 'konflik', 'iniestananto']",-6,negative
hari ini sedang berlangsung pertemuan isora international summit of religious authorities yang diselenggarakan oleh pbnu  delegasi tokoh antara agama dari berbagai dunia datang sebagai peserta tema membahas konflik palestina dibuka oleh pres jokowi,"['temu', 'isora', 'international', 'summit', 'of', 'religious', 'authorities', 'selenggara', 'pbnu', 'delegasi', 'tokoh', 'agama', 'dunia', 'serta', 'tema', 'bahas', 'konflik', 'palestina', 'buka', 'pres', 'jokowi']",2,positive
pada hari ke kunjungan kerjanya di athena,"['kunjung', 'kerja', 'athena']",-1,negative
konflik palestina  israel kembali memanas pada replace oktober   menurut laporan military balance  dari international institute for strategic studies kekuatan militer dua kubu ini sangat timpang  bagaimana letak ketimpangan tersebut simak infografik berikut,"['konflik', 'palestina', 'israel', 'panas', 'replace', 'oktober', 'lapor', 'military', 'balance', 'international', 'institute', 'for', 'strategic', 'studies', 'kuat', 'militer', 'kubu', 'timpang', 'letak', 'timpang', 'simak', 'infografik']",-17,negative
firdausacho  mereka orang yang menentang dan berlawanan pandangan dengan negara indonesia trkait konflik palestina dan teroris israel adalah para pelaku makar dan teroris di negri ini,"['firdausacho', 'orang', 'tentang', 'lawan', 'pandang', 'negara', 'indonesia', 'trkait', 'konflik', 'palestina', 'teroris', 'israel', 'laku', 'makar', 'teroris', 'negri']",-5,negative
sejumlah negara di timur tengah timteng menganggap politikus belanda geert wilders asbun alias asal bunyi,"['negara', 'timur', 'timteng', 'anggap', 'politikus', 'belanda', 'geert', 'wilders', 'asbun', 'alias', 'bunyi']",-1,negative
sudahlah,[],0,neutral
ada video seru,"['video', 'seru']",-5,negative
jsp  sudahlah,['jsp'],0,neutral
siapapun yang bertentangan pandangan dengan pemerintah terkait konflik palestina amp  teroris israel,"['tentang', 'pandang', 'perintah', 'kait', 'konflik', 'palestina', 'amp', 'teroris', 'israel']",0,neutral
konflik ini adalah  pupuk yang bagus bagi ekstrimis baik di pihak palestina  dan israel waspada bagi orang islam jangan terjebak dengan hti apalagi isis  agama yang dipimpin manusia biasa tidak berhak mengklaim sebagai pemimpin umat islam se duniaventalabs,"['konflik', 'pupuk', 'bagus', 'ekstrimis', 'palestina', 'israel', 'waspada', 'orang', 'islam', 'jebak', 'hti', 'isis', 'agama', 'pimpin', 'manusia', 'hak', 'klaim', 'pimpin', 'umat', 'islam', 'duniaventalabs']",4,positive
banan jangan lah tragedi kemanusiaan di palestina dijadikan bahan untuk mecari keuntungan meraup suara dl pemilu bukan  atau  orang saja yang  begitu peduli dengan konflik palestinaisrahel apalagi merasa paling merasa berjasa bantu palestinaryanjacky,"['ban', 'tragedi', 'manusia', 'palestina', 'jadi', 'bahan', 'mecari', 'untung', 'raup', 'suara', 'dl', 'milu', 'orang', 'peduli', 'konflik', 'palestinaisrahel', 'jasa', 'bantu', 'palestinaryanjacky']",-5,negative
kenyamanan gimanatepi barat saja msih ada gejolak mengenai pemukiman israel juga,"['nyaman', 'gimanatepi', 'barat', 'msih', 'gejolak', 'mukim', 'israel']",-2,negative
assalamualaikum sobat persada   konflik yang terjadi di palestina kini semakin memanas sudah ribuan nyawa terenggut     debutday,"['assalamualaikum', 'sobat', 'persada', 'konflik', 'palestina', 'panas', 'ribu', 'nyawa', 'renggut', 'debutday']",1,positive
c semoga bapak mendapatkan pelajaran dibalik semua yang dia lakukan dan semoga di jeruji sana ada orang baik yang mau menjelaskan konflik sebenarnya di palestinafirmannurhuda,"['c', 'moga', 'ajar', 'balik', 'laku', 'moga', 'jeruji', 'orang', 'konflik', 'palestinafirmannurhuda']",-4,negative
urusan palestina,"['urus', 'palestina']",5,positive
zionis juga melakukan berbagai tindakan kekerasan dan penjajahan terhadap rakyat palestina,"['zionis', 'tindak', 'keras', 'jajah', 'rakyat', 'palestina']",0,neutral
saewad calon presiden stop komen konflik palestina tidak usah pro ke salah satu negara ingat pendukung israel juga banyak di indonesiakikukrisan,"['saewad', 'calon', 'presiden', 'stop', 'komen', 'konflik', 'palestina', 'pro', 'salah', 'negara', 'dukung', 'israel', 'indonesiakikukrisan']",-3,negative
…adanya konflik israel dan palestina,"['ada', 'konflik', 'israel', 'palestina']",-3,negative
perdamaian dunia dan memberikan dukungan untuk percepatan penyelesaian konflik di israel dan palestina  hal ini disampaikan di hotel grande bretagne athena,"['damai', 'dunia', 'dukung', 'cepat', 'selesai', 'konflik', 'israel', 'palestina', 'hotel', 'grande', 'bretagne', 'athena']",-4,negative
palestina hanya mempertahankan tanah dan rumahnya dari penjajah israel yang menjadikan ini konflik agamakemensetnegri,"['palestina', 'tahan', 'tanah', 'rumah', 'jajah', 'israel', 'jadi', 'konflik', 'agamakemensetnegri']",-6,negative
langsung menyumbangkan sebagian keuntungan kepada korban konflik di palestina mari kita dukung gerakan ini dengan berpartisipasi dalam penggalangan dana dan menyebarkan informasi tentang keadaan di palestinakemensetnegri,"['langsung', 'sumbang', 'untung', 'korban', 'konflik', 'palestina', 'mari', 'dukung', 'gera', 'partisipasi', 'galang', 'dana', 'sebar', 'informasi', 'palestinakemensetnegri']",6,positive
satu dari sekian banyak hal yang mungkin bisa jadi refleksi kita dari konflik palestina israel ini adalah belajar sejarah itu penting huuuh supaya tidak ahistoris adeantiko,"['sekian', 'refleksi', 'konflik', 'palestina', 'israel', 'ajar', 'sejarah', 'huuuh', 'ahistoris', 'adeantiko']",0,neutral
aidafadilah orang normal membantu palestina agar pbb amp  as menyetop perang di sana  orang indog mempraktekan konflik di palestina  mekharosyadi,"['aidafadilah', 'orang', 'normal', 'bantu', 'palestina', 'pbb', 'amp', 'as', 'setop', 'perang', 'orang', 'indog', 'praktek', 'konflik', 'palestina', 'mekharosyadi']",4,positive
sudahlah bro,['bro'],0,neutral
palestina dan isriwil bukan konflik agama melainkan konflik agrariacreativezvous,"['palestina', 'isriwil', 'konflik', 'agama', 'konflik', 'agrariacreativezvous']",2,positive
mau tidak dibilang konflik agama tapi mereka yang belain israel semua alesannya karena agama  kalau tidak karena mereka menganggap israel bangsa pilihan tuhan ya sesimpel kebencian mereka terhadap agama islam yang dianggap membela palestinatrd,"['bilang', 'konflik', 'agama', 'bain', 'israel', 'alesannya', 'agama', 'anggap', 'israel', 'bangsa', 'pilih', 'tuhan', 'ya', 'simpel', 'benci', 'agama', 'islam', 'anggap', 'bela', 'palestinatrd']",-14,negative
eh cnn indo sama kek cnn luar tidak sih sikap mereka dalam menghadapi konflik palestina  isriwil inionlyfrens,"['eh', 'cnn', 'indo', 'kek', 'cnn', 'sih', 'sikap', 'hadap', 'konflik', 'palestina', 'isriwil', 'inionlyfrens']",4,positive
id betul semasa sukarno palestin belum merdeka palestina didiklair merdeka tahun  oleh yaser arafat,"['id', 'sukarno', 'palestin', 'merdeka', 'palestina', 'didiklair', 'merdeka', 'yaser', 'arafat']",5,positive
innalillahi saya inna ilaihi rojiunkalo ini terkait perbedaan wacana tentang konflik palestina israel maka ini sudah masuk tahap fasis,"['innalillahi', 'inna', 'ilaihi', 'rojiunkalo', 'kait', 'beda', 'wacana', 'konflik', 'palestina', 'israel', 'masuk', 'tahap', 'fasis']",-7,negative
jangan sampe konflik di palestina pindah kemari,"['sampe', 'konflik', 'palestina', 'pindah', 'kemari']",2,positive
dan saya paling eneg kalau ada yang bilang konflik israel amp  palestina itu adalah murni konflik politik  kalau murni konflik politik atau sebatas konflik kemanusiaan israel tidak akan pernah bawa tanah yang dijanjikan dalam propagandanya melawan palestinasinchan,"['eneg', 'bilang', 'konflik', 'israel', 'amp', 'palestina', 'murni', 'konflik', 'politik', 'murni', 'konflik', 'politik', 'batas', 'konflik', 'manusia', 'israel', 'bawa', 'tanah', 'janji', 'propaganda', 'lawan', 'palestinasinchan']",-14,negative
serangkaian pertanyaan konflik israelpalestina yang bikin kepala pusing    editor  jabar ekspres  yusuf sidiq      genocideseeksixsuck,"['rangkai', 'konflik', 'israelpalestina', 'bikin', 'kepala', 'pusing', 'editor', 'jabar', 'ekspres', 'yusuf', 'sidiq', 'genocideseeksixsuck']",-11,negative
ormas ini pendukung jokowi,"['ormas', 'dukung', 'jokowi']",4,positive
ali,['ali'],0,neutral
sama dengan muslim indonesia,"['muslim', 'indonesia']",3,positive
berada di dekat wilayah konflik di palestina diprotes oleh sekelompok aktivis aksi protes ini dilakukan sebagai bentuk solidaritas terhadap rakyat palestina yang sedang mengalami penderitaan akibat konflik tersebutfajrinamaya,"['wilayah', 'konflik', 'palestina', 'protes', 'kelompok', 'aktivis', 'aksi', 'protes', 'bentuk', 'solidaritas', 'rakyat', 'palestina', 'alami', 'derita', 'akibat', 'konflik', 'tersebutfajrinamaya']",-6,negative
jsp sebaiknya kalau mau demo soal konflik di palestina jangan bawa agama dan simbol agama demonya atas nama kemanusiaan dan kemerdekaan saja lebih paslyndaibrahim,"['jsp', 'demo', 'konflik', 'palestina', 'bawa', 'agama', 'simbol', 'agama', 'demo', 'nama', 'manusia', 'merdeka', 'paslyndaibrahim']",-7,negative
konflik israelpalestina membuat kita tahu ternyata banyak orang batak benci pada islamanggizulaikah,"['konflik', 'israelpalestina', 'orang', 'batak', 'benci', 'islamanggizulaikah']",-5,negative
jsp  prihatin dengan bitung dubes palestina di indonesia sudah menyatakan bahwa konflik di palestina itu bukan masalah agama tp masalah israel merebut dan menduduki tanah palestina yang tidak ada sangkut paut dengan islam,"['jsp', 'prihatin', 'bitung', 'dubes', 'palestina', 'indonesia', 'konflik', 'palestina', 'agama', 'tp', 'israel', 'rebut', 'duduk', 'tanah', 'palestina', 'sangkut', 'paut', 'islam']",1,positive
sudah mulai provokasi konflik muslim kristen akibat bentrok antara kelompok muslim pembela palestina dan kelompok adat di sulawesi utara jangan pernah konflik ambon dan poso terulang,"['provokasi', 'konflik', 'muslim', 'kristen', 'akibat', 'bentrok', 'kelompok', 'muslim', 'bela', 'palestina', 'kelompok', 'adat', 'sulawesi', 'utara', 'konflik', 'ambon', 'poso', 'ulang']",-6,negative
selain sudah menjadi konflik agama,"['konflik', 'agama']",-3,negative
akibat perang israel palestina banyak warga israel dan palestina jadi janda dan anak yatim kalau israel cerdas konflik bisa diselesaikan melalui perundingan perdamaian saling menguntungkan tidak perlu ada korban perang antara palestina vs israel tentara tembak kepala netanyahuadearmando,"['akibat', 'perang', 'israel', 'palestina', 'warga', 'israel', 'palestina', 'janda', 'anak', 'yatim', 'israel', 'cerdas', 'konflik', 'selesai', 'runding', 'damai', 'untung', 'korban', 'perang', 'palestina', 'vs', 'israel', 'tentara', 'tembak', 'kepala', 'netanyahuadearmando']",-31,negative
psyco marm   ternyata dia anak buah pak joko  peta konflik sudah di siapkan pak joko demi putranya,"['psyco', 'marm', 'anak', 'buah', 'joko', 'peta', 'konflik', 'siap', 'joko', 'putra']",-5,negative
tni angkatan laut peduli korban konflik gaza,"['tni', 'angkat', 'laut', 'peduli', 'korban', 'konflik', 'gaza']",-2,negative
bayangin di serang sama banyak orang begitu kyk kamu semua ngapain sih anjing orang kyk begitu pasti gatau konflik yang ada di palestinamayormpl,"['bayangin', 'serang', 'orang', 'kyk', 'ngapain', 'sih', 'anjing', 'orang', 'kyk', 'gatau', 'konflik', 'palestinamayormpl']",-10,negative
yang nyeret kan   menggiring  pendapat bahwa tidak ada salah apapun jika konflik palestina  istai itu di justifikasi sebagai konflik agama  masalahnya problem penjajahan itu bisa bias kalau hanya pakai satu isu karena yang kena bantai itu kan memang bukan  agama ajachairudinn,"['nyeret', 'giring', 'dapat', 'salah', 'apa', 'konflik', 'palestina', 'istai', 'justifikasi', 'konflik', 'agama', 'problem', 'jajah', 'bias', 'pakai', 'isu', 'kena', 'bantai', 'agama', 'ajachairudinn']",-30,negative
sejak kapan konflik palestinaisrael jadi konflik agama,"['konflik', 'palestinaisrael', 'konflik', 'agama']",-3,negative
dengan sikon sebab akibat eskalasi konflik israel  palestina saat ini  kmunafikan mayoritas pro palestina,"['sikon', 'akibat', 'eskalasi', 'konflik', 'israel', 'palestina', 'kmunafikan', 'mayoritas', 'pro', 'palestina']",2,positive
apalagi kalau banyak pihak luar yang juga tidak happy dan mau cawecawe dengan menggunakan kesempatan isuisu sosial di indonesia yang sedang menghangat di tengah pilpres dan juga konflik palestinaisraelhdislan,"['happy', 'cawecawe', 'sempat', 'isuisu', 'sosial', 'indonesia', 'hangat', 'pilpres', 'konflik', 'palestinaisraelhdislan']",6,positive
kalau ini bukan konflik agama lalu apa kalau ini konflik agama lalu bagaimana apa reaksimu israel zionis dari dulu memang berwatak psikopat  suka foto diri yang mengambil dan menjajah tanah palestina dengan alasan itu tanah yang dijanjikan tuhan pada mereka itu bukan masalah agama yadveiru,"['konflik', 'agama', 'konflik', 'agama', 'reaksi', 'israel', 'zionis', 'watak', 'psikopat', 'suka', 'foto', 'ambil', 'jajah', 'tanah', 'palestina', 'alas', 'tanah', 'janji', 'tuhan', 'agama', 'yadveiru']",-16,negative
zee  gm bogota arifin machmoed  roudhotul  muhyiddin semoga makin banyak negara yang membantu menyelesaikan konflik palestina israeladiarfas,"['zee', 'gm', 'bogota', 'arifin', 'machmoed', 'roudhotul', 'muhyiddin', 'moga', 'negara', 'bantu', 'selesai', 'konflik', 'palestina', 'israeladiarfas']",-2,negative
zee  gm bogota arifin machmoed  roudhotul  muhyiddin semoga makin banyak negara yang memperhatikan konflik palestina israelfikuhamu,"['zee', 'gm', 'bogota', 'arifin', 'machmoed', 'roudhotul', 'muhyiddin', 'moga', 'negara', 'perhati', 'konflik', 'palestina', 'israelfikuhamu']",6,positive
orang paling goblok itu yang menganggap konflik palestina  israel ialah konflik agama,"['orang', 'goblok', 'anggap', 'konflik', 'palestina', 'israel', 'konflik', 'agama']",-8,negative
kota solo,"['kota', 'solo']",2,positive
sebenarnya banyak kok warga palestina yang sudah lelah dengan konflik dan peperangan ini dan mau menerima two state solution tapi,"['warga', 'palestina', 'lelah', 'konflik', 'peperangan', 'terima', 'two', 'state', 'solution']",4,positive
samasama punya korban  mungkin kamu belum paham konteksnya kali ya atau sudut pandangan kamu soal konflik israelpalestina ini gimana kebetulan saya juga penasaran kalau emang adaekafitriani,"['samasama', 'korban', 'paham', 'konteks', 'kali', 'ya', 'sudut', 'pandang', 'konflik', 'israelpalestina', 'gimana', 'penasaran', 'emang', 'adaekafitriani']",-2,negative
agar kalian tidak melenceng jauh dan terus menerus menganggap bahwa konflik palestina dan israel bukan urusan indonesia sebaiknya baca dulu ini pembukaan uud,"['lenceng', 'terus', 'anggap', 'konflik', 'palestina', 'israel', 'urus', 'indonesia', 'baca', 'buka', 'uud']",-4,negative
