text_clean;text_preprocessed;polarity_score;polarity
menlu retno tegaskan indonesia tidak bisa diam melihat kondisi korban konflik israel palestina;['menlu', 'retno', 'tegas', 'indonesia', 'diam', 'kondisi', 'korban', 'konflik', 'israel', 'palestina'];-7;negative
bjir hanya ketika konflik israelpalestina indonesia mengalami gejolak internal banyak provokator juga semoga indonesia tetap aman dan selalu di sisi yang benar;['bjir', 'konflik', 'israelpalestina', 'indonesia', 'alami', 'gejolak', 'internal', 'provokator', 'moga', 'indonesia', 'aman', 'sisi'];-5;negative
naga benak isu yang walaun mainkn kenapa buat coldplay time palestin israel ada konflikxsensitif katanya apa beza dengan joget di bachok xsensitif ke sape nk dtg tu lantak dia lah;['naga', 'benak', 'isu', 'walaun', 'mainkn', 'coldplay', 'time', 'palestin', 'israel', 'konflikxsensitif', 'beza', 'joget', 'bachok', 'xsensitif', 'sape', 'nk', 'dtg', 'tu', 'lantak'];-6;negative
soos ek dit sien  dit het begin selamat die ondersteuning of nie ondersteuning vir die zioniste in die israelhamas konflik  maar ja lees ek maak maar jou eie gevolgtrekkinge;['soos', 'ek', 'dit', 'sien', 'dit', 'het', 'begin', 'selamat', 'die', 'ondersteuning', 'of', 'nie', 'ondersteuning', 'vir', 'die', 'zioniste', 'in', 'die', 'israelhamas', 'konflik', 'maar', 'ja', 'lees', 'ek', 'maak', 'maar', 'jou', 'eie', 'gevolgtrekkinge'];-7;negative
konflik palestinisrael zionis sekat bantuan ke gaza;['konflik', 'palestinisrael', 'zionis', 'sekat', 'bantu', 'gaza'];-4;negative
duit dari centang biru hasil dari monetasi penderitaan orang lain tapi emang apalagi sih yang bisa dia lakukan selain mengekploitasi perasaan orang lain adanya konflik palestina israel membuat greschinov berhenti bahas lgbt;['duit', 'centang', 'biru', 'hasil', 'monetasi', 'derita', 'orang', 'emang', 'sih', 'laku', 'mengekploitasi', 'asa', 'orang', 'konflik', 'palestina', 'israel', 'greschinov', 'henti', 'bahas', 'lgbt'];-11;negative
konflik palestinisrael maya ucap terima kasih kepada pejuang hamas;['konflik', 'palestinisrael', 'maya', 'terima', 'kasih', 'juang', 'hamas'];-2;negative
wakil utusan khusus perserikatan bangsabangsa pbb untuk suriah najat rochdi dalam sebuah pertemuan dewan keamanan di markas besar pbb di new york city pada selasa  menyerukan deeskalasi mendesak di suriah dan memperingatkan tentang meluasnya konflik israelpalestina;['wakil', 'utus', 'khusus', 'serikat', 'bangsabangsa', 'pbb', 'suriah', 'najat', 'rochdi', 'temu', 'dewan', 'aman', 'markas', 'pbb', 'new', 'york', 'city', 'selasa', 'seru', 'deeskalasi', 'desak', 'suriah', 'ingat', 'luas', 'konflik', 'israelpalestina'];-10;negative
konflik yang berkepanjangan israel vs palestina 🫰🫰🫰🫰👇👇👇;['konflik', 'panjang', 'israel', 'vs', 'palestina'];2;positive
taufan alaqsa adakah dia akan menjadi perang terakhir  oleh a mansour  agak optimis jika saya katakan bahawa taufan alaqsa mungkin perang terakhir antara palestin amp  israel kerana skala keganasan yang melampau amp  konflik dalaman yang sengit  sambung di;['taufan', 'alaqsa', 'ada', 'perang', 'a', 'mansour', 'optimis', 'bahawa', 'taufan', 'alaqsa', 'perang', 'palestin', 'amp', 'israel', 'rana', 'skala', 'ganas', 'lampau', 'amp', 'konflik', 'dalam', 'sengit', 'sambung'];-15;negative
buku sejarah palestina asalmuasal konflik palestinaisrael klik disini untuk beli ⤵️;['buku', 'sejarah', 'palestina', 'asalmuasal', 'konflik', 'palestinaisrael', 'klik', 'beli'];2;positive
mantaaapp bu retno marsudi   menteri luar negeri republik indonesia retno marsudi menyerukan gencatan senjata permanen untuk mengakhiri konflik israelpalestina di sidang majelis umum perserikatan bangsabangsa pbb;['mantaaapp', 'bu', 'retno', 'marsudi', 'menteri', 'negeri', 'republik', 'indonesia', 'retno', 'marsudi', 'seru', 'gencat', 'senjata', 'permanen', 'konflik', 'israelpalestina', 'sidang', 'majelis', 'serikat', 'bangsabangsa', 'pbb'];-10;negative
perjalanan konflik israelpalestina sumber windarti ya  penyelesaian sengketa israelpalestina oleh pbb dan pengaruhnya terhadap effektifitas hukum internasional di timur tengah doctoral dissertation universitas airlangga;['jalan', 'konflik', 'israelpalestina', 'sumber', 'windarti', 'ya', 'selesai', 'sengketa', 'israelpalestina', 'pbb', 'pengaruh', 'effektifitas', 'hukum', 'internasional', 'timur', 'doctoral', 'dissertation', 'universitas', 'airlangga'];-5;negative
threads himas bulan november keputusan bersejarah pbb dalam konflik israelpalestina  november  pada  november  tepat  tahun yang lalu majelis umum pbb membuat keputusan bersejarah yang mengubah sejarah konflik israelpalestina;['threads', 'himas', 'november', 'putus', 'sejarah', 'pbb', 'konflik', 'israelpalestina', 'november', 'november', 'majelis', 'pbb', 'putus', 'sejarah', 'ubah', 'sejarah', 'konflik', 'israelpalestina'];-10;negative
konflik israelpalestina kembali menjadi perbincangan hangat di media akhirakhir ini banyak masyarakat internasional yang mengecam tindakan israel terhadap palestina  simak seri architect edisi pertama ini yang akan mengupas tuntas konflik israel dan palestina;['konflik', 'israelpalestina', 'bincang', 'hangat', 'media', 'akhirakhir', 'masyarakat', 'internasional', 'kecam', 'tindak', 'israel', 'palestina', 'simak', 'seri', 'architect', 'edisi', 'kupas', 'tuntas', 'konflik', 'israel', 'palestina'];-4;negative
sejarah wilayah tepi barat yang dijuluki berlin kecil dalam konflik israel dan palestina wilayah tepi barat memainkan peran sentral dalam konflik israelpalestina serta negaranegara arabmuslim selama  tahun inilah sejarah wilayah pendudukan tepi…;['sejarah', 'wilayah', 'tepi', 'barat', 'juluk', 'lin', 'konflik', 'israel', 'palestina', 'wilayah', 'tepi', 'barat', 'main', 'peran', 'sentral', 'konflik', 'israelpalestina', 'negaranegara', 'arabmuslim', 'sejarah', 'wilayah', 'duduk', 'tepi'];-14;negative
retno kembali mengingatkan bahwa yang paling penting adalah penyelesaian akar konflik yaitu pendudukan ilegal israel atas palestina   📹 youtubemofa indonesia;['retno', 'selesai', 'akar', 'konflik', 'duduk', 'ilegal', 'israel', 'palestina', 'youtubemofa', 'indonesia'];-7;negative
para jurnalis yang tewas meliputi  warga palestina empat israel dan tiga asal lebanon menurut cpj sementara itu  jurnalis juga telah ditangkap di tengah konflik;['jurnalis', 'tewas', 'liput', 'warga', 'palestina', 'israel', 'lebanon', 'cpj', 'jurnalis', 'tangkap', 'konflik'];-8;negative
jangan sampai kita menjadi negara superpower yang pengecut pak karena kita salah memposisikan diri dalam konflik hamasisrael;['negara', 'superpower', 'kecut', 'salah', 'posisi', 'konflik', 'hamasisrael'];-8;negative
menteri luar negeri retno marsudi menyatakan indonesia tidak bisa tinggal diam melihat ribuan anak dan perempuan tidak berdosa tewas akibat konflik antara israel dan kelompok hamas palestina di jalur gaza;['menteri', 'negeri', 'retno', 'marsudi', 'indonesia', 'tinggal', 'diam', 'ribu', 'anak', 'perempuan', 'dosa', 'tewas', 'akibat', 'konflik', 'israel', 'kelompok', 'hamas', 'palestina', 'jalur', 'gaza'];-30;negative
menteri luar negeri retno marsudi ri menekankan pentingnya gencatan senjata permanen di jalur gaza di tengah berlangsungnya konflik antara militer israel dan kelompok pejuang palestina hamas pernyataan ini disampaikan menlu retno saat menghadiri sidang majelis umum…;['menteri', 'negeri', 'retno', 'marsudi', 'ri', 'tekan', 'gencat', 'senjata', 'permanen', 'jalur', 'gaza', 'langsung', 'konflik', 'militer', 'israel', 'kelompok', 'juang', 'palestina', 'hamas', 'nyata', 'menlu', 'retno', 'hadir', 'sidang', 'majelis', 'umum'];-21;negative
muda  djojoning anomali       nadahq          pdhal ini bukan debat tentang agama  ya kita masih maklum kalau dia pake jurus moron dalam mmprthanksn imannya   tp ini tentang konflik palestinaisrael sumber primer masih bisa di lacak jejaknya dengan jelas dan nyata di depan mata tapi tetap juga dia make jurus moron;['muda', 'djojoning', 'anomali', 'nadahq', 'pdhal', 'debat', 'agama', 'ya', 'maklum', 'pake', 'jurus', 'moron', 'mmprthanksn', 'iman', 'tp', 'konflik', 'palestinaisrael', 'sumber', 'primer', 'lacak', 'jejak', 'nyata', 'mata', 'make', 'jurus', 'moron'];-13;negative
yang masih mikir konflik agama kata saya teh tolol dikata di palestina gada yang non muslim dikata di israel hanya agama yahudi mikir anjg mau dukung kemanusiaan kok disangkut pautin sama agama bukan masalah agamanya yang beda tpi jiwa kemanusiaannya yang beda;['mikir', 'konflik', 'agama', 'teh', 'tolol', 'kata', 'palestina', 'gada', 'non', 'muslim', 'kata', 'israel', 'agama', 'yahudi', 'mikir', 'anjg', 'dukung', 'manusia', 'sangkut', 'pautin', 'agama', 'agama', 'beda', 'tpi', 'jiwa', 'manusia', 'beda'];-24;negative
inggris adalah pelopor pertama konflik palestina israel;['inggris', 'pelopor', 'konflik', 'palestina', 'israel'];0;neutral
diliat yang rep menfess gini centang biru semua  dibayar berapa kamu pada  stress sangat orang displaced disamain sama israel ini yang hobi goreng topik refugees chindo apapun yang rasis dan bisa menyebabkan konflik sara kayaknya itu saja deh;['liat', 'rep', 'menfess', 'gin', 'centang', 'biru', 'bayar', 'stress', 'orang', 'displaced', 'disamain', 'israel', 'hobi', 'goreng', 'topik', 'refugees', 'chindo', 'apa', 'ras', 'sebab', 'konflik', 'sara', 'kayak', 'deh'];-32;negative
menlu ri di sidang pbb perlu gencatan senjata permanen untuk palestina  retno marsudi bicara di sidang majelis umum pbb dia menyerukan gencatan senjata permanen untuk mengakhiri konflik israel vs palestina di gaza  begitu begitu;['menlu', 'ri', 'sidang', 'pbb', 'gencat', 'senjata', 'permanen', 'palestina', 'retno', 'marsudi', 'bicara', 'sidang', 'majelis', 'pbb', 'seru', 'gencat', 'senjata', 'permanen', 'konflik', 'israel', 'vs', 'palestina', 'gaza'];-10;negative
indonesia memiliki peranan penting untuk mewujudkan two state solution atau solusi dua negara demi mengakhiri konflik israel dan hamas palestina;['indonesia', 'milik', 'peran', 'wujud', 'two', 'state', 'solution', 'solusi', 'negara', 'konflik', 'israel', 'hamas', 'palestina'];6;positive
wilayah tepi barat memainkan peran sentral dalam konflik israelpalestina serta negaranegara arabmuslim selama  tahun inilah sejarah wilayah pendudukan tepi barat;['wilayah', 'tepi', 'barat', 'main', 'peran', 'sentral', 'konflik', 'israelpalestina', 'negaranegara', 'arabmuslim', 'sejarah', 'wilayah', 'duduk', 'tepi', 'barat'];-10;negative
kamu mau dukung siapa itu hak kamu tapi perlu dipahami konflik antara israel dan palestina itu bukan konflik agama;['dukung', 'hak', 'paham', 'konflik', 'israel', 'palestina', 'konflik', 'agama'];1;positive
konflik palestinisrael  lagi tahanan palestin dibebas;['konflik', 'palestinisrael', 'tahan', 'palestin', 'bebas'];-6;negative
revolusi   iran punya dua sekutu abadi yemen houti dan hezbollah semua biaya persenjataan pelatihan dan instruktur militernya orang iran dua sekutu ini sudah menggempur israel sejak pertama kali konflik mereka semua syiah bukan sunni saudi yang sunni mah pengecut;['revolusi', 'iran', 'sekutu', 'abadi', 'yen', 'houti', 'hezbollah', 'biaya', 'senjata', 'latih', 'instruktur', 'militer', 'orang', 'iran', 'sekutu', 'gempur', 'israel', 'kali', 'konflik', 'syiah', 'sunni', 'saudi', 'sunni', 'mah', 'kecut'];-17;negative
presiden israel akan menjadikan palestina ke dua jika indonesia mencampuri konflik israel palestina 📸 tonton video ini di facebook;['presiden', 'israel', 'jadi', 'palestina', 'indonesia', 'campur', 'konflik', 'israel', 'palestina', 'tonton', 'video', 'facebook'];-1;negative
bzg  nam  lagipula kasus hamas  israel itu jatuhnya asymmetric warfare dan nyatanya nggak semua konflik di masa depan itu sifatnya asymmetricirregular 🇺🇦🇷🇺  🇦🇲🇦🇿  🇹🇼🇨🇳  south china sea dll itu potensinya jelas bukan asymmetric dan bakalan bertumpu pada aspekaspek yang dibahas tadi;['bzg', 'nam', 'lagipula', 'hamas', 'israel', 'jatuh', 'asymmetric', 'warfare', 'nggak', 'konflik', 'sifat', 'asymmetricirregular', 'south', 'china', 'sea', 'dll', 'potensi', 'asymmetric', 'tumpu', 'aspekaspek', 'bahas'];-9;negative
fakta rothschild pengusaha di balik konflik israelpalestina  mengapa prabowo ingin normalisasi huhungan israelindonesia ternyata dibalik itu ada nat rothschild sebagai sponsor utama israel ada hubungan kerjasama dengan hasyim djojohadikusumo;['fakta', 'rothschild', 'usaha', 'konflik', 'israelpalestina', 'prabowo', 'normalisasi', 'huhungan', 'israelindonesia', 'balik', 'nat', 'rothschild', 'sponsor', 'utama', 'israel', 'hubung', 'kerjasama', 'hasyim', 'djojohadikusumo'];-13;negative
untuk melihat lebih dekat konflik yang tengah terjadi antara palestina dan israel perimin punya beberapa rekomendasi yang layak kamu baca    ayo simak lebih lanjut;['konflik', 'palestina', 'israel', 'perimin', 'rekomendasi', 'layak', 'baca', 'ayo', 'simak'];-7;negative
krisis kemanusiaan di congo politik tidak stabil amp  konflik senjata mengakibatkan setiap jam  wanita diperkosa ribuan mengungsi  juta nyawa melayang sebagian besar anakanak  master mind  begitu  mamarika prancis inggris israel dan sekutusekutunya;['krisis', 'manusia', 'congo', 'politik', 'stabil', 'amp', 'konflik', 'senjata', 'akibat', 'jam', 'wanita', 'perkosa', 'ribu', 'ungsi', 'juta', 'nyawa', 'layang', 'anakanak', 'master', 'mind', 'mamarika', 'prancis', 'inggris', 'israel', 'sekutusekutunya'];-6;negative
dasarnya hnya retorika kosong demi dipilih dan menarik golongan pikiran pendek hal yang mustahil bisa bebaskn konflik israel vs gambar  💯  omong kosong;['dasar', 'hnya', 'retorika', 'kosong', 'pilih', 'tarik', 'golong', 'pikir', 'pendek', 'mustahil', 'bebaskn', 'konflik', 'israel', 'vs', 'gambar', 'omong', 'kosong'];-26;negative
hamas dan israel dijangka membebaskan lebih ramai tebusan dan banduan pada rabu iaitu hari terakhir gencatan senjata enam hari dalam konflik di gaza    yang sahih di berita rtm;['hamas', 'israel', 'jangka', 'bebas', 'ramai', 'tebus', 'bandu', 'rabu', 'iaitu', 'gencat', 'senjata', 'enam', 'konflik', 'gaza', 'sahih', 'berita', 'rtm'];-18;negative
pengamat timur tengah dari universitas indonesia yon machmudi meyakini konflik antara israel dan hamas bakal berujung dengan perdamaian;['amat', 'timur', 'universitas', 'indonesia', 'yon', 'machmudi', 'konflik', 'israel', 'hamas', 'ujung', 'damai'];-4;negative
jika lanjutan gencatan senjata ini berakhir apa yang boleh kita jangka akan berlaku dalam konflik palestinisrael   diskusi bersama felo operasi psikologi pusat pengajian perang saraf media amp  informasi uitm dari noor nirwandy mat noordin;['lanjut', 'gencat', 'senjata', 'jangka', 'laku', 'konflik', 'palestinisrael', 'diskusi', 'felo', 'operasi', 'psikologi', 'pusat', 'aji', 'perang', 'saraf', 'media', 'amp', 'informasi', 'uitm', 'noor', 'nirwandy', 'mat', 'noordin'];-12;negative
konflik palestinisrael gencatan senjata dilanjutkan;['konflik', 'palestinisrael', 'gencat', 'senjata', 'lanjut'];-10;negative
emang kocakkk kok bisa  malah fokus ke cadelnya bukan ke inti pembahasan padahal disitu saya banyak sangat dapet informasi tentang gimana konflik israel palestina terjadi;['emang', 'kocakkk', 'fokus', 'cadel', 'inti', 'bahas', 'situ', 'dapet', 'informasi', 'gimana', 'konflik', 'israel', 'palestina'];-1;negative
boikot x aksi protes pengguna terhadap kebijakan pro israel elon musk   jfid – x platform media sosial yang sebelumnya bernama twitter menjadi sorotan publik dunia karena dianggap memihak israel dalam konflik dengan palestina  sejak diakuisisi oleh e…;['boikot', 'x', 'aksi', 'protes', 'guna', 'bijak', 'pro', 'israel', 'elon', 'musk', 'jfid', 'x', 'platform', 'media', 'sosial', 'nama', 'twitter', 'sorot', 'publik', 'dunia', 'anggap', 'israel', 'konflik', 'palestina', 'akuisisi', 'e'];-7;negative
palestina perang agama numan  rabbi yahudi di israel telah menandatangani kenyataan nasihat keagamaan yang menuntut netanyahu untuk mengebom hospital al shifa  quds news network celah mana konflik palestinisrael tiada kaitan dengan agama  am ·  nov;['palestina', 'perang', 'agama', 'numan', 'rabbi', 'yahudi', 'israel', 'menandatangani', 'nyata', 'nasihat', 'agama', 'tuntut', 'netanyahu', 'bom', 'hospital', 'al', 'shifa', 'quds', 'news', 'network', 'celah', 'konflik', 'palestinisrael', 'tiada', 'kait', 'agama', 'am', 'nov'];-28;negative
kalau sekedar konflik atau pertikaian yang tidak makan korban apalagi sekala perang yah harus diliat kedua sisi misal perkara kemarin uny dll tp ya kalau sudah kasus ini sudah jelas salah israel karena sudah genosida sudah genosida jelas salah pihak yang lakuin terlepas apapun alasannya;['dar', 'konflik', 'tikai', 'makan', 'korban', 'sekala', 'perang', 'yah', 'liat', 'sisi', 'perkara', 'kemarin', 'uny', 'dll', 'tp', 'ya', 'salah', 'israel', 'genosida', 'genosida', 'salah', 'lakuin', 'lepas', 'apa', 'alas'];-31;negative
tokoh lintas agama menyerukan masyarakat indonesia untuk pilih informasi agar tidak mudah terprovokasi karena konflik palestina dengan israel bukan konflik agama melainkan konflik lahan  yaitu perebutan lahan antara israel dan palestina   suaminya orde baru newcastle bawaslu การุณยฆาต;['tokoh', 'lintas', 'agama', 'seru', 'masyarakat', 'indonesia', 'pilih', 'informasi', 'mudah', 'provokasi', 'konflik', 'palestina', 'israel', 'konflik', 'agama', 'konflik', 'lahan', 'rebut', 'lahan', 'israel', 'palestina', 'suami', 'orde', 'newcastle', 'bawaslu'];-16;negative
